date,open,high,low,close,volume,marcap
2021-12-06,990.07,994.15,980.87,991.87,1060487530,430237684596149
2021-12-07,996.89,999.52,991.07,996.64,1017251343,432398081907593
2021-12-08,1006.61,1012.64,1003.92,1006.04,1065606558,436475610108375
2021-12-09,1009.29,1022.87,1009.29,1022.87,1060993102,443671151691760
2021-12-10,1016.34,1018.42,1010.02,1011.57,1153420893,439846924196262
2021-12-13,1014.27,1014.9,1005.96,1005.96,1339322710,437471422879508
2021-12-14,1001.11,1007.73,996.85,1002.81,1081580537,436213478092887
2021-12-15,1002.18,1007.44,999.21,1003.52,1125306039,436595791418957
2021-12-16,1013.05,1016.32,1006.9,1007.86,1336914031,438852179769454
2021-12-17,1001.51,1005.36,995.93,1001.26,1095248020,436220014726675
2021-12-20,1001.17,1004.75,990.51,990.51,1009820662,431776419073318
2021-12-21,994.53,997.3,982.43,996.6,1371817709,434549269899128
2021-12-22,1004.1,1005.23,999.05,1000.13,1182499203,436198794272414
2021-12-23,1004.45,1007.42,1001.48,1003.31,1435842578,437820806126368
2021-12-24,1008.05,1010.98,1005.61,1007.42,1235763775,439628750148269
2021-12-27,1008.9,1013.7,1006.87,1011.36,1151529210,437280772439099
2021-12-28,1016.29,1027.45,1014.39,1027.44,1286746402,444227877043742
2021-12-29,1028.46,1034.05,1022.73,1028.05,950937045,443469160171658
2021-12-30,1029.74,1034.87,1021.59,1033.98,907418457,446297029881938
2022-01-03,1038.97,1039.67,1030.57,1037.83,1054529978,448123660319139
2022-01-04,1041.07,1041.29,1025.23,1031.66,1324120700,445673977477660
2022-01-05,1029.12,1029.12,1007.84,1009.62,1500450916,436918828218897
2022-01-06,993.6,1003.01,979.83,980.3,1461244707,424544648878166
2022-01-07,986.18,997.02,986.18,995.16,1470712915,431724177701455
2022-01-10,992.49,992.49,976.41,980.38,1270478402,425456621483680
2022-01-11,982.44,985.13,962.91,969.92,1280482436,420951312688205
2022-01-12,978.69,991.71,978.69,991.33,1158100024,430201006473291
2022-01-13,994.55,994.55,981.31,983.25,1235146232,426726340266803
2022-01-14,971.11,977.69,967.19,971.39,1367327453,421694680043486
2022-01-17,971.81,971.81,954.82,957.9,1111747598,415424862217103
2022-01-18,959.98,969.17,942.11,943.94,1070286086,409390938874315
2022-01-19,935.06,944.81,929.15,933.9,1224551812,405062938182427
2022-01-20,934.0,958.7,933.97,958.7,1043809180,416429841592345
2022-01-21,950.67,958.38,937.48,942.85,1128911326,409743138449470
2022-01-24,935.13,935.13,911.02,915.4,1038913331,398458758496571
2022-01-25,920.95,923.07,883.17,889.44,1286527934,387167442019088
2022-01-26,892.01,900.38,881.68,882.09,1116983736,384058256976012
2022-01-27,884.23,885.0,847.34,849.23,1174848537,369827744061809
2022-01-28,852.57,872.87,835.55,872.87,1028107642,380260388779252
2022-02-03,887.85,898.37,887.02,891.6,1079998296,388466615847469
2022-02-04,888.51,902.87,886.93,902.87,1053336697,393766191972217
2022-02-07,905.96,905.96,893.91,899.4,901974599,392418354684870
2022-02-08,900.7,907.24,887.54,895.27,1184929632,391097718188182
2022-02-09,904.07,910.53,900.86,910.53,890473957,397834342026246
2022-02-10,914.65,914.92,893.21,895.68,858885055,391411062362073
2022-02-11,885.31,889.42,877.28,877.42,1025547169,383602822152052
2022-02-14,864.49,867.24,850.28,852.79,889899460,372833835774588
2022-02-15,855.62,860.4,837.83,839.92,1036347162,367242898548042
2022-02-16,857.54,878.15,857.54,878.15,876748382,383988705322053
2022-02-17,879.12,890.78,858.78,874.22,1171956008,382333310474190
2022-02-18,862.19,882.01,860.81,881.71,953404999,385828184375665
2022-02-21,871.23,884.26,865.58,884.25,865985994,387158113167875
2022-02-22,869.08,878.33,865.23,868.11,1103601733,380676182413189
2022-02-23,873.32,879.98,870.25,877.33,1084257343,384957792011110
2022-02-24,869.24,870.58,847.86,848.21,1678595090,372262706716240
2022-02-25,864.72,872.98,863.47,872.98,1373455481,383233819767983
2022-02-28,870.27,881.07,868.91,881.07,1071362969,387033875719455
2022-03-02,880.62,896.8,879.03,895.45,1039389675,393343010204497
2022-03-03,901.28,912.35,899.85,912.32,1059669757,401110114813612
2022-03-04,908.47,909.24,896.84,900.96,1000716536,396397810166970
2022-03-07,889.95,889.95,878.45,881.54,865671012,387915944066587
2022-03-08,869.05,881.3,864.69,870.14,981991611,382989670039652
2022-03-10,885.05,892.55,884.98,889.08,987431107,391287843536653
2022-03-11,888.57,894.99,887.28,891.71,1128282684,392472709466829
2022-03-14,893.18,893.18,870.81,872.44,1154157954,384018876707850
2022-03-15,870.33,874.73,866.47,871.22,1194863731,383588750727378
2022-03-16,881.89,891.8,879.68,891.8,1347121286,392806696742367
2022-03-17,903.75,916.22,903.75,914.13,1462932895,402564095959107
2022-03-18,915.29,922.99,912.0,922.96,1200427471,406720223471162
2022-03-21,926.86,926.86,917.93,918.4,1333272216,404917200939360
2022-03-22,916.7,924.72,914.33,924.67,1392364387,407903885898752
2022-03-23,929.35,933.27,927.02,930.57,1442826026,410597405465788
2022-03-24,926.29,931.87,920.69,931.75,1381161798,411477462295878
2022-03-25,936.94,937.69,933.09,934.69,1568700133,412928688293104
2022-03-28,934.18,934.18,926.55,927.11,1374925556,409535802584339
2022-03-29,932.86,937.83,930.34,937.83,1459601369,414362927826984
2022-03-30,942.08,943.3,936.91,939.07,1537106736,415191485205692
2022-03-31,936.66,944.92,936.2,944.53,1424833366,417317124960856
2022-04-01,940.49,942.22,936.86,940.57,1252845693,415795813768009
2022-04-04,940.47,947.33,938.45,947.32,1089321829,418735951725720
2022-04-05,950.89,953.06,949.46,952.47,1639513628,420359516199467
2022-04-06,944.27,947.41,939.82,943.13,1405795481,416395345298109
2022-04-07,936.92,936.92,925.91,927.95,1182004185,409710290313283
2022-04-08,931.98,935.68,924.73,934.73,906472465,412680661082717
2022-04-11,932.48,934.61,920.75,921.83,943672153,406890348889889
2022-04-12,914.28,916.76,905.18,913.82,1137434538,403567029948941
2022-04-13,915.89,927.33,913.92,927.31,1108431927,409147233206636
2022-04-14,930.69,931.81,925.61,928.01,1166368166,409395445424699
2022-04-15,921.53,925.13,916.91,924.44,1296261590,408167667786018
2022-04-18,921.69,923.51,917.53,918.23,1099287788,405179742679094
2022-04-19,922.6,931.56,922.6,931.56,1301362690,410912732976898
2022-04-20,933.29,933.37,927.29,928.93,1258908533,409871010834383
2022-04-21,930.45,934.26,929.54,929.68,1400233085,410430449166271
2022-04-22,922.77,924.16,916.65,922.78,1381524478,407887319830007
2022-04-25,909.53,911.53,899.83,899.84,1425300927,398487564978506
2022-04-26,906.59,913.29,906.59,911.16,1631935445,403859901753410
2022-04-27,898.02,898.02,888.97,896.18,1855182935,397285087482093
2022-04-28,900.43,902.02,889.3,892.22,1551067110,395601327668017
2022-04-29,895.64,904.76,894.62,904.75,1457806377,401206971105223
2022-05-02,894.03,903.26,892.54,901.82,1227536215,399921905315823
2022-05-03,905.05,912.67,905.05,907.57,1640455775,402633971856903
2022-05-04,911.16,911.97,899.34,900.06,1359364635,399881870773474
2022-05-06,888.54,892.43,883.31,884.22,1144209984,392854739216552
2022-05-09,880.34,880.78,859.73,860.84,1121825506,382539249222543
2022-05-10,848.08,858.43,831.59,856.14,1268868388,380482533057701
2022-05-11,853.73,866.81,852.23,866.34,1078452509,385206699350948
2022-05-12,855.46,857.75,833.24,833.66,1065854989,371074971272180
2022-05-13,839.52,853.34,839.52,853.08,1011783476,379686572400489
2022-05-16,862.24,866.47,855.45,856.25,1010956745,381318247461824
2022-05-17,857.28,866.21,856.3,865.98,913815388,385619997756693
2022-05-18,872.19,876.82,868.28,871.57,1061166980,387421014258818
2022-05-19,853.23,866.61,849.59,863.8,1167569909,383985320542863
2022-05-20,866.76,880.17,866.76,879.88,1076078707,391352318955396
2022-05-23,883.78,884.39,878.9,883.59,1077068928,392992007570250
2022-05-24,881.55,883.11,865.05,865.07,1099072400,384756657072360
2022-05-25,869.19,877.71,861.92,872.69,989300060,388008200267247
2022-05-26,876.19,885.12,868.81,871.43,947423302,387316345043233
2022-05-27,881.41,883.36,873.21,873.97,1275325572,388509325333349
2022-05-30,882.17,886.44,881.46,886.44,1020992217,394013364305123
2022-05-31,888.44,893.42,884.11,893.36,1316943362,395862738788720
2022-06-02,890.47,892.98,888.45,891.14,1182037389,394538694279141
2022-06-03,897.08,899.01,890.2,891.51,1199287039,394581900681347
2022-06-07,889.07,889.09,873.09,873.78,1115605213,386405375187817
2022-06-08,877.77,880.73,873.61,874.95,1336530340,386754986841134
2022-06-09,873.22,877.18,867.2,877.18,1265672393,387105516641743
2022-06-10,869.1,872.09,865.96,869.86,1206284229,383891942482134
2022-06-13,852.74,852.74,828.76,828.77,1264039290,366175792145623
2022-06-14,816.25,826.5,804.38,823.58,1269494458,364060219653604
2022-06-15,822.27,826.3,795.42,799.41,1203159513,353596002548904
2022-06-16,812.95,822.31,800.56,802.15,997608437,354964982043771
2022-06-17,787.97,798.85,780.96,798.69,972926129,354177656894905
2022-06-20,804.48,804.89,763.22,769.92,989356497,341761949864394
2022-06-21,774.8,782.55,764.69,778.3,1032713332,345680333395747
2022-06-22,783.21,785.23,746.94,746.96,1093478424,332276497249083
2022-06-23,747.49,751.99,714.38,714.38,1260211780,318142286764558
2022-06-24,719.47,750.41,719.47,750.3,837119070,334693540051871
2022-06-27,758.0,774.57,754.62,770.6,893324155,334545524955124
2022-06-28,770.69,774.8,759.83,769.51,978286886,334683635302411
2022-06-29,759.21,765.79,753.32,762.35,819568049,331666597471280
2022-06-30,762.45,762.45,744.24,745.44,910028517,325164482012359
2022-07-01,748.2,753.45,724.2,729.48,798819284,318801893238906
2022-07-04,733.35,736.73,712.53,722.73,867467637,315450102342663
2022-07-05,729.4,750.98,728.32,750.95,936690912,327057896313900
2022-07-06,750.04,759.88,743.61,744.63,742267524,324728172843930
2022-07-07,750.98,759.03,750.67,757.97,809541581,330995391053553
2022-07-08,764.98,770.92,764.02,766.48,850955967,334753996120748
2022-07-11,767.89,774.35,763.14,767.04,779199227,335524647011279
2022-07-12,762.18,762.18,747.74,750.78,766362605,328272561873519
2022-07-13,751.34,763.73,747.74,763.18,896498523,333169863098839
2022-07-14,762.54,768.13,757.99,766.08,823119558,334610536948123
2022-07-15,768.41,769.29,754.33,762.39,850289830,342387086112776
2022-07-18,770.29,776.72,766.89,776.72,720021009,349013967985744
2022-07-19,773.73,782.33,771.69,782.33,743423519,351550342875987
2022-07-20,792.94,795.92,788.02,790.72,939573292,355312983095515
2022-07-21,792.95,795.67,790.97,795.15,937754661,357733545683863
2022-07-22,796.58,800.65,789.73,789.75,892760423,355384475657580
2022-07-25,787.71,791.25,783.78,789.69,871219511,355144878350457
2022-07-26,788.76,791.01,786.46,789.93,841385906,355173673947398
2022-07-27,789.61,795.81,788.29,795.7,678540939,357673315428518
2022-07-28,802.5,805.2,796.48,798.32,737057966,360161550116531
2022-07-29,802.97,807.77,801.05,803.62,784397942,363327090142570
2022-08-01,804.15,808.96,801.4,807.61,823057871,365116133528533
2022-08-02,807.69,807.69,799.36,804.34,905937256,363794093278157
2022-08-03,804.17,815.4,803.2,815.36,997272924,368803438244635
2022-08-04,820.06,825.99,820.06,825.16,908490915,373558759026534
2022-08-05,826.23,832.27,826.23,831.64,931758961,376514340450709
2022-08-08,829.77,831.12,825.94,830.86,931450883,376117150324373
2022-08-09,831.13,833.94,826.45,833.65,976695633,377566288512358
2022-08-10,829.29,829.29,820.27,820.27,897224568,371625461907665
2022-08-11,831.99,834.88,828.27,832.15,897832932,376921674700047
2022-08-12,831.18,833.7,826.72,831.63,792426794,376887723942445
2022-08-16,835.2,836.49,831.69,834.74,887226491,378527165223375
2022-08-17,834.91,834.96,825.46,827.42,1129912087,375022272820858
2022-08-18,822.71,826.75,817.52,826.06,950528289,374250512759244
2022-08-19,827.25,827.32,814.17,814.17,887455475,369234112958133
2022-08-22,806.9,806.92,795.87,795.87,811881078,361316213497474
2022-08-23,789.95,793.81,781.92,783.42,855724045,355825721326646
2022-08-24,788.36,793.14,782.97,793.14,714898233,360258575885697
2022-08-25,795.18,807.37,794.16,807.37,630309825,366788600007638
2022-08-26,810.33,813.0,801.84,802.45,718360689,364598714433802
2022-08-29,780.48,783.45,775.33,779.89,619621069,354410893917581
2022-08-30,783.99,797.03,783.99,797.02,667241358,362303882632861
2022-08-31,792.33,807.19,791.01,807.04,637455707,366816015012029
2022-09-01,800.74,801.02,788.13,788.32,711355972,358507548414235
2022-09-02,793.11,795.87,784.67,785.88,801799322,357503273732584
2022-09-05,784.83,786.6,768.82,771.43,741714845,350972749587023
2022-09-06,774.23,781.9,774.23,779.46,732725011,354746927319481
2022-09-07,776.82,776.99,765.08,768.19,795842991,349785644300329
2022-09-08,776.59,781.52,775.31,777.81,738189111,354230891863360
2022-09-13,790.89,796.83,790.83,796.79,842462566,362871797889994
2022-09-14,775.93,784.45,770.05,782.93,858083331,356659511125992
2022-09-15,786.33,787.0,780.31,781.38,851719443,355934997885249
2022-09-16,776.49,780.25,768.7,770.04,889032927,351206467014077
2022-09-19,771.52,772.45,750.64,751.91,882637519,342941150664492
2022-09-20,758.35,764.4,757.33,760.35,804841295,346902229765285
2022-09-21,757.13,761.35,750.14,754.89,941673094,344388093098324
2022-09-22,746.82,751.58,736.11,751.41,978686081,342873656717270
2022-09-23,749.87,749.87,728.29,729.36,883278240,332903849021057
2022-09-26,719.6,719.6,690.6,692.37,943308421,316331852898914
2022-09-27,694.53,700.38,681.59,698.11,947763603,319026174809118
2022-09-28,696.38,702.72,668.3,673.87,911992699,307807311543755
2022-09-29,686.63,695.49,675.07,675.07,803932117,308456807526915
2022-09-30,668.26,677.68,661.65,672.65,786870711,308863848074064
2022-10-04,685.19,696.79,683.63,696.79,667595845,319854569308748
2022-10-05,706.76,707.59,683.15,685.34,813665900,314630995837645
2022-10-06,690.48,706.43,690.48,706.01,1139543185,324168976674628
2022-10-07,700.71,707.42,697.59,698.49,1149848739,320796814736296
2022-10-11,685.3,685.3,667.63,669.5,1155753433,307440392544691
2022-10-12,669.59,673.42,663.6,671.67,1140923747,308456485369120
2022-10-13,669.36,669.71,650.39,651.59,1051922998,299052153282201
2022-10-14,665.17,679.92,665.17,678.24,893524616,311385917006843
2022-10-17,667.61,682.39,664.83,682.0,814417917,313338561588753
2022-10-18,692.39,697.37,685.9,697.09,1068476942,320639761189027
2022-10-19,697.94,705.84,689.67,690.56,1050551878,318156853326346
2022-10-20,688.44,693.14,675.89,680.44,1052781101,313890313408496
2022-10-21,678.16,682.49,674.48,674.48,1034393626,311224518989651
2022-10-24,686.43,693.44,686.43,688.5,817958809,317589693390857
2022-10-25,690.77,695.95,686.21,688.85,973740886,318350425727172
2022-10-26,690.67,691.13,683.14,683.17,963244682,315561721211910
2022-10-27,686.41,695.22,686.41,695.09,852166039,321179890132186
2022-10-28,690.71,695.51,687.19,687.63,847494729,317743013246559
2022-10-31,694.69,695.62,689.97,695.33,751259296,321315139825250
2022-11-01,695.45,700.07,693.92,700.05,920257235,323475937778169
2022-11-02,697.4,699.24,694.94,697.37,858230297,322379755989022
2022-11-03,685.42,695.63,683.74,694.13,707278181,319615919318102
2022-11-04,691.69,694.17,684.99,693.89,737321589,319806801284679
2022-11-07,696.22,700.49,695.1,700.48,722344492,322884894550289
2022-11-08,703.36,713.33,703.36,713.33,846229977,328769979001164
2022-11-09,715.19,717.09,711.15,714.6,931480127,329414677068255
2022-11-10,708.49,712.48,705.7,707.78,1041901657,326431031187154
2022-11-11,727.22,732.12,724.53,731.22,1079376887,337264814235686
2022-11-14,732.29,734.73,728.81,729.54,1100846011,337140902387706
2022-11-15,730.33,744.96,730.33,744.96,1130885553,344193558659399
2022-11-16,746.55,746.62,737.87,743.1,1186546228,343209334494209
2022-11-17,740.62,742.29,735.04,737.54,978990600,340965031533293
2022-11-18,738.34,742.17,731.53,731.92,1297151301,338951690005533
2022-11-21,733.0,733.65,717.55,718.57,981797456,332699337394302
2022-11-22,716.24,719.8,711.92,712.26,895809089,329829714579478
2022-11-23,718.29,725.64,718.29,725.59,830056173,335667394857994
2022-11-24,729.41,738.7,729.41,738.22,793573958,341717146968777
